,EMPLOYEE #,satisfaction_level,last_evaluation
7724,45670,0.51,0.51
7725,45693,0.16,0.72
7726,45706,0.77,0.56
7727,45712,0.61,0.47
7728,45718,0.73,0.51
7729,45719,0.52,0.85
7730,45726,0.13,0.72
7731,45730,0.73,0.62
7732,45735,0.39,0.68
7733,45752,0.92,0.8
7734,45755,0.34,0.78
7735,53033,0.94,0.51
7736,84839,0.82,0.65
7737,89390,0.26,0.69
7738,45778,0.78,0.53
7739,3889,0.61,0.95
7740,4705,0.5,0.53
7741,45787,0.52,0.96
7742,45789,0.89,0.79
7743,45790,0.85,0.52
7744,45795,0.62,0.86
7745,45797,0.38,0.67
7746,45802,0.55,0.49
7747,45805,0.83,0.84
7748,45810,0.62,0.65
7749,45816,0.6,0.54
7750,45822,0.62,0.5
7751,45823,0.23,0.88
7752,5213,0.13,0.74
7753,45827,0.96,0.63
7754,45836,0.5,0.74
7755,45837,0.66,0.72
7756,5537,0.61,0.72
7757,45844,0.45,0.48
7758,45855,0.5,0.95
7759,6398,0.75,0.82
7760,45868,0.88,0.5
7761,45877,0.49,0.79
7762,45895,0.82,0.87
7763,45905,0.92,0.65
7764,7067,0.4,0.85
7765,45919,0.36,0.61
7766,45928,0.8,0.99
7767,45938,0.68,0.65
7768,45941,0.54,0.45
7769,45946,0.73,0.69
7770,45947,0.64,0.49
7771,8582,0.12,0.39
7772,45965,0.6,0.7
7773,45968,0.36,0.62
7774,45969,0.63,0.76
7775,45972,0.67,0.94
7776,8632,0.83,0.9
7777,45979,0.48,0.9
7778,45982,0.89,0.56
7779,45989,0.71,0.96
7780,45994,0.31,0.59
7781,45998,0.89,0.84
7782,46005,0.38,0.51
7783,46007,0.88,0.92
7784,46014,0.64,0.85
7785,9885,0.65,0.74
7786,46020,0.65,0.81
7787,46028,0.54,0.97
7788,46030,0.69,0.76
7789,46034,0.77,0.78
7790,46036,0.28,0.66
7791,46045,0.33,0.4
7792,46049,0.83,0.68
7793,9931,0.89,0.73
7794,46065,0.76,0.6
7795,46066,0.83,0.64
7796,10235,0.57,0.85
7797,46077,0.61,0.89
7798,46078,0.96,0.89
7799,46086,0.17,0.5
7800,46102,0.61,0.6
7801,46103,0.73,0.74
7802,46104,0.3,0.39
7803,46108,0.42,0.67
7804,46110,0.65,0.75
7805,46114,0.17,0.45
7806,46117,0.12,0.82
7807,46120,0.7,0.78
7808,46135,0.87,0.88
7809,46151,0.43,0.44
7810,46156,0.84,0.65
7811,46158,0.94,0.55
7812,46185,0.89,0.76
7813,46194,0.69,0.75
7814,46204,0.18,0.99
7815,46210,0.98,0.69
7816,46214,0.3,0.88
7817,46233,0.51,0.53
7818,46244,0.76,0.9
7819,46248,0.67,0.96
7820,46249,0.12,0.84
7821,11098,0.42,0.41
7822,46252,0.69,0.76
7823,15208,0.63,0.96
7824,46262,0.66,0.62
7825,46264,0.5,0.5
7826,46265,0.67,0.82
7827,46268,0.59,0.62
7828,46282,0.75,0.78
7829,46285,0.88,0.89
7830,46292,0.99,0.75
7831,46294,0.44,0.42
7832,15318,0.65,0.78
7833,46304,0.88,0.63
7834,46305,0.58,0.79
7835,46318,0.99,0.9
7836,46321,0.76,0.71
7837,15358,0.14,0.98
7838,46326,0.57,0.86
7839,46327,0.52,0.82
7840,46335,0.71,0.55
7841,46336,0.27,0.75
7842,46339,0.49,0.52
7843,15825,0.59,0.5
7844,46346,0.24,0.65
7845,46349,0.18,0.87
7846,46354,0.73,0.62
7847,46358,0.78,0.63
7848,16766,0.94,0.73
7849,16792,0.86,0.53
7850,17943,0.97,0.88
7851,46378,0.49,0.54
7852,46383,0.82,0.48
7853,46396,0.86,0.64
7854,46398,0.3,0.39
7855,46404,0.7,0.38
7856,18393,0.8,0.78
7857,46409,0.36,0.63
7858,46415,0.4,0.61
7859,46417,0.8,0.58
7860,46419,0.98,0.73
7861,46422,0.92,0.67
7862,18821,0.68,1.0
7863,46438,1.0,0.59
7864,46440,0.8,0.54
7865,46447,0.85,0.69
7866,46463,0.69,0.6
7867,46464,0.57,0.52
7868,46466,0.33,0.72
7869,19719,0.19,0.48
7870,46484,0.5,0.63
7871,46489,0.52,0.88
7872,19724,0.13,0.52
7873,46498,0.18,0.73
7874,46501,0.86,0.64
7875,20797,0.86,0.59
7876,46507,0.16,0.76
7877,46510,0.43,0.46
7878,46513,0.79,0.63
7879,46523,0.51,0.67
7880,46525,0.83,0.55
7881,46528,0.61,0.45
7882,22378,0.65,0.57
7883,23001,0.95,0.83
7884,46556,0.63,0.64
7885,46558,0.72,0.6
7886,46571,0.8,0.57
7887,46576,0.7,0.57
7888,46578,0.45,0.79
7889,46585,0.64,0.85
7890,46587,0.94,0.48
7891,46589,0.57,0.76
7892,46591,0.35,0.56
7893,46593,0.75,0.81
7894,46597,0.7,0.92
7895,46608,0.7,0.47
7896,46624,0.61,0.62
7897,46626,0.78,0.87
7898,46627,0.97,0.77
7899,46628,0.51,0.76
7900,46629,0.56,0.71
7901,46633,0.87,0.55
7902,46637,0.64,0.78
7903,46639,0.6,0.85
7904,46644,0.9,0.76
7905,46646,0.54,0.62
7906,46648,0.23,0.8
7907,46654,0.8,0.81
7908,46660,0.23,0.78
7909,46664,0.81,0.51
7910,46697,0.35,0.6
7911,46703,0.67,0.8
7912,46725,0.46,0.6
7913,46731,0.84,0.98
7914,46744,0.92,0.79
7915,23972,0.75,0.93
7916,23983,0.7,0.57
7917,46756,0.7,0.75
7918,46774,0.9,0.81
7919,46787,0.8,1.0
7920,46789,0.5,0.65
7921,46795,0.84,0.72
7922,46799,0.48,0.94
7923,46800,0.98,0.87
7924,46802,0.64,0.96
7925,46806,0.58,0.53
7926,24084,0.66,0.89
7927,46814,0.76,0.98
7928,46818,0.32,0.42
7929,46822,0.49,0.87
7930,46825,0.81,0.51
7931,24203,0.42,0.48
7932,24484,0.17,0.85
7933,46844,0.49,0.59
7934,46848,0.34,0.69
7935,46851,0.86,0.81
7936,25597,0.51,0.71
7937,46858,0.49,0.99
7938,25636,0.49,0.63
7939,46876,0.51,0.59
7940,46879,0.64,0.52
7941,46906,0.62,0.85
7942,26377,0.81,0.52
7943,46927,0.95,0.57
7944,46932,0.88,0.66
7945,46936,0.87,0.68
7946,26990,0.73,0.68
7947,46943,0.98,0.73
7948,27180,0.77,0.48
7949,46947,0.76,0.99
7950,46957,0.21,0.93
7951,46960,0.72,0.63
7952,46965,0.41,0.56
7953,46977,0.9,0.56
7954,46981,0.96,0.9
7955,46996,0.61,0.48
7956,46997,0.6,0.8
7957,27255,0.5,0.76
7958,27578,0.79,0.61
7959,28234,0.32,0.69
7960,47021,0.85,0.59
7961,47024,0.9,0.62
7962,47029,0.74,0.54
7963,47032,0.21,0.76
7964,47041,0.91,0.61
7965,47047,0.9,0.66
7966,47053,0.74,0.99
7967,28483,0.76,0.75
7968,47057,0.45,0.61
7969,47065,0.73,0.63
7970,28851,0.6,0.73
7971,47094,0.8,0.77
7972,47095,0.53,0.7
7973,47096,0.97,0.63
7974,47104,0.64,0.99
7975,47115,0.92,0.59
7976,47121,0.6,0.57
7977,47122,1.0,0.6
7978,29311,0.69,0.63
7979,47133,0.53,0.45
7980,47134,0.63,0.58
7981,47142,0.57,0.89
7982,47147,0.79,0.45
7983,47151,0.68,0.92
7984,47154,0.56,0.61
7985,47156,0.48,0.51
7986,47161,0.59,0.67
7987,47170,0.34,0.76
7988,47172,0.98,0.87
7989,29576,0.36,0.45
7990,47178,0.6,0.58
7991,29756,0.24,0.54
7992,47207,0.67,0.72
7993,47216,0.17,0.6
7994,47219,0.57,0.58
7995,47229,0.7,0.85
7996,31292,0.73,0.62
7997,47238,0.61,0.86
7998,47267,0.95,0.96
7999,47271,0.85,0.55
8000,47273,0.72,0.9
8001,47279,0.84,0.66
8002,31791,0.57,0.47
8003,47298,0.69,0.69
8004,47299,0.57,0.68
8005,47300,0.52,0.59
8006,47307,0.56,0.55
8007,47313,0.75,0.74
8008,47315,0.98,0.75
8009,47317,0.48,0.55
8010,47322,0.35,0.67
8011,47324,0.66,0.93
8012,47335,0.79,0.9
8013,47345,0.86,0.53
8014,47347,0.88,1.0
8015,32434,0.83,0.64
8016,47364,0.8,0.64
8017,47378,0.64,0.69
8018,47383,0.72,0.59
8019,33253,0.67,0.61
8020,47392,0.75,0.7
8021,33727,0.65,0.95
8022,47396,0.98,0.98
8023,47397,0.68,0.8
8024,47400,0.52,0.37
8025,47415,0.68,0.93
8026,47426,0.92,0.74
8027,47430,0.86,0.79
8028,35830,0.5,0.99
8029,47439,0.35,0.37
8030,47455,0.76,0.97
8031,47461,0.66,0.95
8032,35951,0.58,0.71
8033,47487,0.55,0.97
8034,47493,0.9,0.53
8035,47495,0.75,0.71
8036,47513,0.9,0.63
8037,47526,0.14,0.54
8038,47527,0.86,0.57
8039,47532,0.56,0.84
8040,36763,0.54,0.63
8041,47544,0.36,0.8
8042,47546,0.82,0.59
8043,47552,0.49,0.42
8044,47553,0.77,0.97
8045,47554,0.64,0.83
8046,37224,0.93,0.53
8047,47561,0.96,0.94
8048,47565,0.6,0.97
8049,47567,0.58,0.55
8050,47569,0.52,0.49
8051,47576,0.74,0.79
8052,47577,0.64,0.99
8053,39354,0.93,0.59
8054,47585,0.76,0.49
8055,47589,0.5,0.54
8056,39849,0.79,0.55
8057,47601,0.97,0.95
8058,43798,0.6,0.49
8059,47609,0.84,0.73
8060,47613,0.75,0.99
8061,47617,0.24,0.91
8062,47619,0.24,0.91
8063,47625,0.51,0.58
8064,47627,0.5,0.88
8065,44254,0.66,0.36
8066,47652,0.97,0.77
8067,47653,0.61,0.5
8068,44269,0.77,0.49
8069,47659,0.74,0.64
8070,44818,0.92,0.98
8071,47692,0.78,0.99
8072,47693,0.56,0.57
8073,45243,0.82,0.63
8074,47717,0.26,0.98
8075,47722,0.69,0.85
8076,47724,0.78,0.83
8077,47731,0.67,0.86
8078,47732,0.77,0.91
8079,47734,0.8,0.63
8080,47735,0.51,0.51
8081,47737,0.77,0.52
8082,47751,0.65,0.71
8083,47755,0.58,0.53
8084,45319,0.67,0.39
8085,47769,0.33,0.39
8086,47772,0.78,0.66
8087,45417,0.58,0.83
8088,47782,0.63,0.59
8089,47784,0.63,0.51
8090,47810,0.59,0.55
8091,47825,0.6,0.9
8092,47830,0.93,0.9
8093,47848,0.78,0.77
8094,47854,0.65,0.6
8095,47856,1.0,0.61
8096,46019,0.96,1.0
8097,47866,0.54,0.97
8098,47869,0.98,0.69
8099,47874,0.34,0.59
8100,47883,0.71,0.53
8101,46831,0.64,0.64
8102,47886,0.71,0.93
8103,47887,0.58,0.63
8104,47892,0.87,0.96
8105,47898,0.58,0.85
8106,47899,0.87,0.67
8107,47910,0.72,0.86
8108,47913,0.67,0.83
8109,47914,0.53,0.97
8110,47919,0.78,0.61
8111,47130,0.19,0.63
8112,47928,1.0,0.88
8113,47933,0.75,0.75
8114,47940,0.29,0.66
8115,47948,0.37,0.7
8116,47952,0.78,0.5
8117,48124,0.24,0.64
8118,48328,0.49,0.7
8119,47967,0.18,0.64
8120,47980,0.76,0.85
8121,48766,0.5,0.97
8122,47989,0.82,0.94
8123,47992,0.97,0.94
8124,48019,0.72,0.9
8125,48025,0.98,0.64
8126,48029,0.76,0.73
8127,48038,0.72,0.88
8128,48040,0.96,0.91
8129,48046,0.62,0.78
8130,48056,0.25,0.98
8131,48060,0.82,0.56
8132,48080,0.59,0.9
8133,48085,0.94,0.73
8134,48093,0.72,0.88
8135,48098,0.53,0.78
8136,48106,0.67,0.83
8137,50365,0.99,0.52
8138,48128,0.64,0.53
8139,51474,0.61,0.57
8140,48148,0.89,0.85
8141,48157,0.61,0.7
8142,48158,0.9,0.74
8143,48160,0.96,0.51
8144,51821,0.62,0.55
8145,48172,0.89,0.57
8146,48173,0.52,0.67
8147,52812,0.66,0.99
8148,48178,0.96,0.6
8149,48180,0.95,0.89
8150,48182,0.75,0.98
8151,48189,0.39,0.87
8152,48191,0.93,0.69
8153,48194,0.44,0.54
8154,48197,0.9,0.67
8155,48214,0.75,0.81
8156,48215,0.45,0.75
8157,53331,0.42,0.6
8158,48243,0.99,0.82
8159,48248,0.89,0.91
8160,54207,0.96,0.9
8161,54695,0.5,0.46
8162,48258,0.59,0.59
8163,48268,0.57,0.69
8164,48274,1.0,0.87
8165,48279,0.6,0.59
8166,48280,0.21,0.85
8167,48284,0.63,0.83
8168,54858,0.8,0.82
8169,48298,0.51,0.96
8170,48308,0.89,0.96
8171,48314,0.83,0.58
8172,48317,0.77,0.74
8173,55126,0.79,0.99
8174,56572,0.63,0.85
8175,56653,0.68,0.48
8176,58127,0.74,0.69
8177,48342,0.49,0.67
8178,48353,0.46,0.55
8179,58747,0.9,0.91
8180,48357,0.7,0.67
8181,48359,0.84,0.71
8182,48361,0.89,0.77
8183,48367,0.59,0.87
8184,58901,0.57,0.72
8185,48371,0.53,0.49
8186,48372,0.83,0.89
8187,48378,0.51,0.66
8188,48384,0.78,0.61
8189,48390,0.52,0.69
8190,48394,0.42,0.5
8191,48397,0.61,0.38
8192,48401,0.85,1.0
8193,48402,0.17,0.85
8194,48409,0.79,0.52
8195,48410,0.56,0.98
8196,59599,0.5,0.73
8197,48415,0.51,0.53
8198,48419,0.77,0.67
8199,48424,0.84,0.9
8200,48427,0.21,0.49
8201,60464,0.65,0.57
8202,48440,0.95,0.87
8203,48446,0.8,0.75
8204,48449,0.77,0.85
8205,48453,0.57,0.7
8206,60586,0.92,0.55
8207,48456,1.0,0.71
8208,48463,0.85,0.67
8209,48466,0.57,0.8
8210,48472,0.66,0.68
8211,48474,0.85,0.8
8212,48478,0.99,0.5
8213,48484,0.91,0.82
8214,48492,0.96,0.97
8215,48498,0.49,0.52
8216,48514,0.39,0.85
8217,48521,0.87,0.74
8218,48527,0.19,0.85
8219,48530,0.9,0.83
8220,48538,0.5,0.5
8221,48539,0.7,0.9
8222,48542,0.52,0.55
8223,48557,0.71,0.69
8224,48565,0.4,0.41
8225,48574,0.96,0.53
8226,48578,0.86,0.92
8227,60853,0.68,0.85
8228,61284,0.56,0.64
8229,48587,0.65,0.56
8230,61672,0.98,0.61
8231,48602,0.18,0.51
8232,48603,0.66,0.65
8233,48616,0.14,0.51
8234,48621,0.94,0.8
8235,48622,0.56,1.0
8236,48623,0.56,0.8
8237,48625,0.59,0.89
8238,62880,0.63,0.62
8239,48636,0.97,0.88
8240,48640,0.76,0.7
8241,48669,0.85,0.58
8242,48670,0.23,0.73
8243,48675,0.68,0.62
8244,48681,0.71,0.73
8245,48682,0.5,0.59
8246,63662,0.61,0.7
8247,48694,0.99,0.65
8248,48699,0.97,0.86
8249,48703,0.82,0.71
8250,48705,0.72,0.68
8251,63761,0.53,0.74
8252,48723,0.55,0.87
8253,48730,0.52,0.53
8254,48732,0.8,0.81
8255,48743,0.51,0.95
8256,48755,0.66,0.65
8257,64231,0.56,0.43
8258,48757,0.5,0.84
8259,48765,0.94,0.78
8260,67743,0.42,0.8
8261,48774,0.6,0.61
8262,48777,0.55,0.71
8263,48792,0.76,0.72
8264,68563,0.84,0.74
8265,48818,0.33,0.62
8266,48821,0.61,0.95
8267,68575,0.91,0.93
8268,48837,0.73,0.74
8269,48839,0.87,0.67
8270,48842,0.38,0.42
8271,48843,0.8,0.51
8272,48851,0.69,0.8
8273,68896,0.99,0.92
8274,48870,0.92,0.76
8275,48879,0.6,0.88
8276,48885,0.89,0.93
8277,48891,0.91,0.93
8278,48892,0.35,0.52
8279,48909,0.88,0.68
8280,48910,0.66,0.69
8281,48913,0.21,0.55
8282,69019,0.78,0.64
8283,48916,0.21,0.96
8284,48918,0.64,0.94
8285,69084,0.68,0.95
8286,48920,0.99,0.87
8287,47582,0.85,0.55
8288,69764,0.86,0.51
8289,48933,0.89,0.98
8290,48935,0.49,0.85
8291,48947,0.76,0.97
8292,48949,0.79,0.87
8293,48956,0.89,0.64
8294,48957,0.34,0.51
8295,69930,0.81,0.92
8296,48970,0.96,0.7
8297,48973,0.7,0.87
8298,48975,0.92,0.61
8299,48987,0.5,0.76
8300,48989,0.75,0.72
8301,49007,0.42,0.38
8302,49010,0.29,0.4
8303,49026,0.91,0.48
8304,49032,0.55,0.97
8305,49037,0.57,0.81
8306,49039,0.27,0.48
8307,49048,0.7,0.43
8308,70554,0.63,0.68
8309,49054,0.97,0.63
8310,49057,0.28,0.52
8311,49058,0.7,0.6
8312,49060,0.83,0.51
8313,71797,0.22,0.76
8314,49074,0.55,0.47
8315,49078,0.33,0.77
8316,49079,0.5,0.78
8317,49082,0.93,0.88
8318,72146,0.77,0.66
8319,49087,0.93,0.97
8320,49101,0.72,1.0
8321,49106,0.78,0.53
8322,49108,0.55,0.75
8323,72166,0.39,0.86
8324,49127,0.67,0.78
8325,49134,0.61,0.89
8326,49150,0.6,0.69
8327,49151,0.48,0.64
8328,49161,0.75,0.84
8329,49169,0.87,0.58
8330,49184,0.51,0.54
8331,49187,0.63,0.9
8332,49191,0.6,0.57
8333,49208,0.7,0.99
8334,49209,0.5,0.99
8335,73565,0.59,0.51
8336,49214,0.52,0.39
8337,49222,0.55,0.49
8338,49223,0.81,0.62
8339,49230,0.94,0.98
8340,49238,0.98,0.61
8341,49239,0.83,0.84
8342,49241,0.93,0.62
8343,49247,0.99,0.54
8344,73737,0.55,0.57
8345,73933,0.96,0.83
8346,49265,0.28,0.77
8347,49266,0.97,0.6
8348,49269,0.8,0.78
8349,49283,0.75,0.55
8350,49284,0.89,0.88
8351,74155,0.6,0.76
8352,49310,0.73,0.98
8353,49319,0.88,0.75
8354,49321,0.5,0.7
8355,49324,0.53,0.78
8356,49344,0.95,0.43
8357,49345,0.94,0.53
8358,49350,0.49,0.8
8359,49351,0.59,0.57
8360,74507,0.51,0.91
8361,49371,0.66,0.66
8362,49389,0.76,0.94
8363,49391,0.12,0.59
8364,49393,0.84,0.65
8365,49404,0.94,0.81
8366,49405,0.63,0.84
8367,49406,0.79,0.99
8368,49420,0.85,0.68
8369,49427,0.74,0.52
8370,49430,0.23,0.75
8371,49432,0.62,0.51
8372,49436,0.36,0.56
8373,49438,0.7,0.83
8374,49443,0.57,0.75
8375,49451,0.83,0.99
8376,74569,0.71,0.96
8377,74926,0.23,0.72
8378,49466,0.59,0.69
8379,49471,0.69,0.61
8380,49472,0.63,0.81
8381,49473,0.9,0.59
8382,75259,0.31,0.57
8383,49515,0.92,0.62
8384,76010,0.96,0.87
8385,49527,0.66,0.51
8386,49535,0.48,0.97
8387,76452,0.15,0.55
8388,77363,0.59,0.79
8389,49566,0.66,0.85
8390,78068,0.69,0.92
8391,49582,0.65,0.79
8392,49591,0.58,0.94
8393,49599,0.72,0.57
8394,49608,0.65,0.99
8395,78402,0.63,0.77
8396,49610,0.55,0.87
8397,49613,0.74,0.56
8398,49615,0.58,0.84
8399,49621,0.71,0.72
8400,49633,0.83,0.37
8401,49638,0.63,0.52
8402,49645,0.56,0.61
8403,49647,0.88,0.55
8404,49659,0.82,0.55
8405,49674,0.69,0.72
8406,49678,0.57,0.54
8407,49680,0.75,0.69
8408,78658,0.6,0.98
8409,49685,0.96,0.92
8410,49687,0.75,0.67
8411,49714,1.0,0.61
8412,49716,0.92,0.97
8413,49717,0.84,0.93
8414,49722,0.82,0.77
8415,49724,0.74,0.42
8416,49727,0.21,0.39
8417,49736,0.62,0.64
8418,78796,0.54,0.48
8419,49769,0.55,0.97
8420,49773,0.84,0.55
8421,49776,0.61,0.56
8422,49784,0.64,0.53
8423,49785,0.92,0.51
8424,49788,0.86,0.87
8425,49793,0.6,0.74
8426,49795,0.86,0.92
8427,49799,0.55,0.51
8428,49800,0.54,0.58
8429,49811,0.49,0.9
8430,49813,0.98,0.72
8431,49827,0.55,0.55
8432,49830,0.64,0.5
8433,78960,0.54,0.53
8434,49848,0.58,0.45
8435,49852,0.57,0.37
8436,49856,0.65,0.64
8437,49858,0.6,0.4
8438,49859,0.59,0.45
8439,49865,0.77,0.5
8440,49868,0.55,0.49
8441,49872,0.5,0.6
8442,49883,0.43,0.77
8443,80079,0.58,0.84
8444,49889,0.66,0.68
8445,49902,0.7,0.8
8446,49908,0.82,0.54
8447,49933,0.49,0.49
8448,49942,0.99,0.79
8449,49948,0.96,0.73
8450,49950,0.7,0.57
8451,49959,0.22,0.89
8452,80227,0.91,0.52
8453,49969,0.18,0.76
8454,49975,0.84,0.68
8455,49980,0.66,0.38
8456,49982,0.49,0.65
8457,49989,0.88,0.89
8458,49990,0.69,0.91
8459,50002,0.83,0.75
8460,50008,0.56,0.84
8461,50016,0.95,0.77
8462,50031,0.56,1.0
8463,50036,0.93,0.73
8464,80291,0.84,0.52
8465,50046,0.84,0.48
8466,50050,0.52,0.65
8467,50052,0.98,0.8
8468,50058,0.66,0.64
8469,50059,0.92,0.49
8470,50060,0.71,0.8
8471,50067,0.65,0.92
8472,50068,0.23,0.47
8473,80524,0.71,0.97
8474,50074,0.21,0.65
8475,50075,0.7,0.72
8476,50077,0.9,0.5
8477,50079,0.6,0.52
8478,50080,0.58,0.63
8479,50081,0.73,0.72
8480,50085,0.56,0.67
8481,50090,0.97,0.57
8482,80715,0.92,0.91
8483,50098,0.77,0.68
8484,50100,0.97,0.81
8485,80847,0.7,0.69
8486,50118,0.78,0.82
8487,50122,0.77,0.87
8488,50126,0.66,0.53
8489,50128,0.25,0.98
8490,50131,0.89,0.87
8491,50132,0.15,0.66
8492,50136,0.26,0.91
8493,50140,0.74,0.58
8494,50153,0.52,0.83
8495,50161,0.95,0.62
8496,50168,0.66,0.82
8497,50169,0.79,0.66
8498,50170,0.98,0.94
8499,50176,0.4,0.37
8500,50180,1.0,0.68
8501,50190,0.71,0.79
8502,50192,0.48,0.45
8503,50194,0.76,1.0
8504,50196,0.61,0.62
8505,50198,0.74,0.9
8506,50199,0.24,0.94
8507,50202,0.79,0.97
8508,50203,0.75,0.98
8509,81235,0.6,0.98
8510,50208,0.72,0.95
8511,81392,1.0,0.6
8512,50223,0.55,0.88
8513,50238,0.3,0.98
8514,50240,0.89,0.59
8515,50241,0.84,0.84
8516,50254,0.67,0.64
8517,50256,0.15,0.48
8518,50259,0.59,0.75
8519,50265,0.5,0.59
8520,50273,0.23,0.68
8521,50278,0.95,0.58
8522,81492,0.31,0.53
8523,84366,0.47,0.55
8524,50292,0.26,0.95
8525,50305,0.55,0.64
8526,50308,0.89,0.58
8527,50314,0.88,0.68
8528,50327,0.98,0.62
8529,50331,0.96,0.48
8530,50332,0.85,0.65
8531,50351,0.96,0.85
8532,85002,0.85,0.88
8533,50366,0.59,0.93
8534,85634,0.51,0.5
8535,50369,0.5,0.75
8536,86119,0.53,0.59
8537,50386,0.44,0.83
8538,87012,0.99,0.55
8539,50403,0.73,0.83
8540,50408,0.51,0.71
8541,50412,0.5,0.84
8542,50416,0.52,0.76
8543,50425,0.74,0.74
8544,50427,0.69,0.89
8545,50434,0.22,0.65
8546,50439,0.49,0.89
8547,50448,0.7,0.57
8548,50468,0.68,0.63
8549,87176,0.66,0.84
8550,50475,0.99,0.58
8551,50480,0.88,0.59
8552,50496,0.2,0.54
8553,50504,0.56,0.44
8554,50505,0.68,0.85
8555,50507,0.85,0.6
8556,50514,0.95,0.95
8557,50523,0.6,0.77
8558,87343,0.61,0.53
8559,50529,0.55,0.55
8560,50535,0.64,0.78
8561,89085,0.64,0.6
8562,50571,0.87,0.54
8563,50576,0.2,0.9
8564,50577,0.99,0.64
8565,89561,0.96,0.7
8566,89602,0.53,0.65
8567,50595,0.7,0.39
8568,50598,0.68,0.61
8569,50600,0.96,0.48
8570,90113,0.64,0.64
8571,50617,0.86,0.65
8572,50625,0.87,0.84
8573,91723,0.53,0.56
8574,50642,0.72,0.98
8575,91972,0.83,0.59
8576,50647,0.97,0.54
8577,92192,0.92,0.76
8578,50657,0.82,0.95
8579,50658,0.59,0.56
8580,92311,0.84,0.95
8581,92574,0.71,0.84
8582,50665,0.49,0.98
8583,50676,0.78,0.61
8584,50680,0.84,0.81
8585,93929,0.85,0.96
8586,50692,0.87,0.93
8587,50693,0.94,0.84
8588,50694,0.82,0.97
8589,50699,0.78,0.78
8590,50700,0.47,0.55
8591,95120,0.5,0.48
8592,50707,0.75,0.82
8593,50710,0.36,0.39
8594,50713,0.91,0.61
8595,50714,0.87,0.68
8596,50730,0.97,0.94
8597,95156,0.71,0.65
8598,95247,0.83,0.65
8599,50751,0.42,0.51
8600,95542,0.53,0.51
8601,50760,0.56,0.88
8602,50778,0.26,0.7
8603,50780,0.53,0.49
8604,50783,0.99,0.73
8605,50793,0.48,0.43
8606,50826,0.91,0.5
8607,50831,0.76,0.79
8608,50845,0.67,0.8
8609,50846,0.58,0.6
8610,50853,0.57,0.78
8611,50855,0.55,0.57
8612,50860,0.79,0.49
8613,50861,0.48,0.98
8614,50864,0.68,0.69
8615,50875,0.19,0.64
8616,50879,0.99,0.48
8617,50883,0.3,0.76
8618,50893,0.81,0.85
8619,96321,0.58,0.74
8620,50904,0.74,0.61
8621,50906,0.59,0.74
8622,50908,0.46,0.63
8623,50911,0.58,0.43
8624,50916,0.77,0.95
8625,96403,0.79,0.77
8626,96962,0.51,0.95
8627,50949,0.7,0.58
8628,50951,0.84,0.73
8629,50955,0.19,0.9
8630,50960,0.9,
8631,50970,0.19,0.91
8632,99779,0.96,0.53
8633,50973,0.87,1.0
8634,50982,0.5,0.89
8635,50984,0.88,0.58
8636,50987,0.55,0.99
8637,3145,0.89,0.86
8638,51000,0.58,0.69
8639,51013,0.58,0.96
8640,51016,0.34,0.88
8641,51023,0.54,0.65
8642,51037,0.59,0.54
8643,51045,0.88,0.96
8644,51056,0.72,0.69
8645,51057,0.79,0.75
8646,51059,0.51,0.73
8647,4087,0.84,0.84
8648,51083,0.95,0.67
8649,51085,0.58,0.88
8650,51091,0.69,0.98
8651,51097,0.17,0.64
8652,51099,0.81,0.72
8653,51102,0.41,0.5
8654,51128,0.12,0.42
8655,51132,0.71,0.6
8656,51142,0.32,0.69
8657,4120,0.83,0.98
8658,51147,0.74,0.92
8659,51151,0.67,0.85
8660,51157,0.85,0.56
8661,51159,0.49,0.75
8662,51165,0.7,0.74
8663,51173,0.44,0.58
8664,51177,0.5,0.87
8665,51178,0.63,0.74
8666,51185,0.87,0.77
8667,51188,0.82,0.53
8668,51192,0.97,0.89
8669,51195,0.9,0.81
8670,51199,0.41,0.5
8671,51201,0.58,0.94
8672,4466,0.77,0.5
8673,4663,0.89,0.75
8674,51244,0.64,0.72
8675,51249,0.31,0.79
8676,5554,0.6,0.88
8677,51276,0.2,1.0
8678,51281,0.13,0.6
8679,51285,0.95,0.9
8680,6278,0.15,0.96
8681,51302,0.22,0.98
8682,6674,0.33,0.51
8683,7396,0.23,0.96
8684,51321,0.85,0.79
8685,51326,0.79,0.57
8686,51328,0.6,0.6
8687,51334,0.89,0.74
8688,51343,0.65,0.92
8689,51345,0.61,0.7
8690,51352,0.4,0.79
8691,51355,0.49,0.57
8692,51356,0.95,0.75
8693,51377,0.85,1.0
8694,51380,0.24,0.39
8695,51388,0.85,0.99
8696,7489,0.99,0.98
8697,51400,0.49,0.49
8698,51407,0.56,0.73
8699,51410,0.65,0.66
8700,51413,0.62,0.68
8701,51415,0.78,0.68
8702,51420,0.54,0.7
8703,51428,0.61,0.77
8704,51435,0.49,0.99
8705,8258,0.29,0.85
8706,51450,0.64,0.79
8707,8528,0.93,0.94
8708,51468,0.16,0.66
8709,8714,0.68,0.85
8710,51475,0.71,0.8
8711,51488,0.62,0.82
8712,51489,0.74,0.75
8713,51492,0.81,0.5
8714,51499,0.2,0.82
8715,10296,0.51,0.91
8716,51519,0.55,0.99
8717,51523,0.45,0.41
8718,51525,0.91,0.61
8719,51549,0.73,0.59
8720,51557,0.98,0.88
8721,51558,0.62,0.65
