,empid,projid,duration,tenure,safety,churn,advancement,department,salary
9533,56315,3,154,3,0,0,0,sales,medium
9534,56316,4,225,3,1,0,0,product_mng,medium
9535,56320,3,239,3,1,0,0,hr,low
9536,56325,3,204,2,0,0,0,sales,low
9537,56333,4,155,2,0,0,0,technical,low
9538,56335,4,203,3,0,0,0,sales,medium
9539,56336,5,156,2,0,0,0,sales,medium
9540,7364,4,177,2,0,0,0,sales,low
9541,56343,7,264,4,0,1,0,hr,medium
9542,56355,2,143,3,0,1,0,sales,low
9543,56357,5,188,2,0,0,0,marketing,medium
9544,56362,3,203,2,0,0,0,support,medium
9545,56370,5,133,3,0,0,0,technical,low
9546,11445,2,154,3,0,1,0,RandD,low
9547,56380,4,287,3,0,0,0,technical,high
9548,56385,4,266,3,0,0,0,technical,low
9549,11556,4,131,2,0,0,0,RandD,medium
9550,12978,3,170,3,0,0,0,IT,medium
9551,15148,3,212,3,0,0,0,sales,low
9552,56421,3,190,6,0,0,0,product_mng,medium
9553,56425,2,166,3,0,1,0,product_mng,low
9554,56429,3,288,4,0,1,0,accounting,medium
9555,15566,7,255,4,0,1,0,management,medium
9556,56438,3,163,2,0,0,0,accounting,medium
9557,56445,5,203,6,0,0,0,technical,medium
9558,18171,6,288,5,1,0,0,support,low
9559,56453,4,261,5,0,1,0,sales,medium
9560,56455,4,235,5,0,1,0,sales,medium
9561,56457,3,243,4,0,0,0,support,low
9562,56464,3,181,3,0,0,0,accounting,medium
9563,56468,5,265,4,0,1,0,sales,medium
9564,56469,5,210,7,1,0,0,sales,medium
9565,56473,2,236,5,0,0,0,IT,medium
9566,56480,5,228,5,0,1,0,hr,low
9567,56483,3,263,3,1,0,1,technical,low
9568,56485,3,130,4,0,0,0,sales,medium
9569,56489,3,244,10,0,0,0,IT,low
9570,56493,3,109,2,0,0,0,IT,high
9571,56495,5,253,5,0,1,0,sales,medium
9572,56506,2,188,2,0,0,0,IT,medium
9573,56513,4,233,3,0,1,0,management,low
9574,19567,3,228,3,0,0,0,IT,medium
9575,56555,6,116,3,1,0,0,RandD,low
9576,56561,2,141,3,0,1,0,support,low
9577,19885,4,181,2,0,0,0,accounting,low
9578,56565,3,155,3,0,0,0,marketing,medium
9579,56566,3,180,5,0,0,0,sales,high
9580,56567,6,304,4,0,1,0,technical,medium
9581,20566,5,228,5,0,1,0,technical,low
9582,56577,3,156,3,0,0,0,sales,low
9583,56588,3,147,3,0,0,0,marketing,low
9584,56596,3,192,4,0,0,0,technical,low
9585,56599,4,190,3,0,0,0,support,high
9586,56603,2,150,3,0,0,0,marketing,low
9587,56604,4,178,2,0,0,0,sales,low
9588,56612,2,257,3,0,1,0,technical,medium
9589,56615,6,287,4,0,1,0,technical,medium
9590,56618,2,127,3,0,1,0,hr,low
9591,56619,4,250,3,0,0,0,marketing,low
9592,56620,2,139,3,1,1,0,hr,medium
9593,56621,4,238,5,0,1,0,technical,low
9594,56622,5,192,8,0,0,0,IT,low
9595,56625,4,168,3,0,0,0,RandD,low
9596,56626,3,256,3,1,0,0,technical,low
9597,56631,5,148,2,0,0,0,RandD,low
9598,56632,6,249,4,0,1,0,IT,low
9599,56633,4,272,2,0,0,0,sales,medium
9600,56636,4,142,2,0,0,0,technical,low
9601,20759,5,226,3,0,0,0,hr,medium
9602,56647,4,152,2,0,0,0,support,high
9603,21336,5,99,2,0,0,0,sales,medium
9604,56658,5,149,8,0,0,0,management,medium
9605,23597,3,172,2,0,0,0,RandD,medium
9606,56680,4,169,2,0,0,0,sales,medium
9607,23781,2,137,3,0,1,0,technical,low
9608,56690,3,125,2,0,0,0,technical,medium
9609,24154,5,165,3,1,0,0,technical,low
9610,24603,5,278,3,0,0,0,sales,low
9611,56702,4,257,4,0,0,0,technical,medium
9612,56726,5,184,4,0,0,0,sales,medium
9613,56728,7,288,4,0,1,0,support,medium
9614,24752,5,217,2,0,0,0,technical,medium
9615,56738,3,228,3,0,0,0,sales,low
9616,24849,5,218,3,0,0,0,product_mng,medium
9617,25495,3,236,3,0,0,0,support,medium
9618,26299,2,156,3,0,1,0,sales,low
9619,56768,6,126,7,0,0,0,sales,low
9620,26790,3,237,3,0,0,0,support,low
9621,28300,4,170,3,0,0,0,IT,low
9622,56777,3,236,3,0,0,0,sales,low
9623,56784,2,145,3,0,1,0,sales,high
9624,56787,3,198,3,0,0,0,sales,medium
9625,56790,5,223,2,0,0,0,support,low
9626,29066,4,236,3,0,0,0,technical,medium
9627,29637,5,137,3,1,0,0,IT,low
9628,56808,3,220,3,1,0,0,marketing,low
9629,56811,3,162,3,0,0,0,RandD,low
9630,56812,6,192,5,0,0,0,RandD,low
9631,56818,5,295,5,0,1,0,support,low
9632,31512,3,242,3,0,0,0,sales,medium
9633,56823,4,248,2,0,0,0,support,medium
9634,56826,6,246,4,0,1,0,hr,medium
9635,56828,4,270,6,0,0,0,sales,low
9636,56833,4,148,2,0,0,0,technical,medium
9637,56835,3,248,4,0,1,0,support,medium
9638,56836,2,149,3,0,1,0,sales,medium
9639,56842,4,216,2,0,0,0,hr,medium
9640,56844,3,263,2,0,0,0,RandD,medium
9641,56847,2,244,3,1,0,0,sales,low
9642,56857,3,268,3,1,0,0,sales,low
9643,32146,4,147,3,0,0,0,hr,low
9644,56866,5,210,2,0,0,0,support,medium
9645,56867,2,157,3,0,1,0,sales,low
9646,56873,4,157,3,0,0,0,support,low
9647,56878,5,225,5,0,1,0,RandD,low
9648,56883,4,243,2,0,0,0,RandD,low
9649,33278,4,209,2,0,0,0,sales,low
9650,59949,4,275,4,0,0,0,IT,high
9651,56911,3,131,6,0,0,0,IT,low
9652,56917,4,151,3,0,0,0,sales,low
9653,56919,3,229,3,1,0,0,sales,medium
9654,56920,2,135,3,0,1,0,support,medium
9655,56924,3,155,3,0,0,0,accounting,low
9656,56930,4,232,6,0,0,0,technical,low
9657,56941,5,216,3,1,0,0,sales,low
9658,56944,4,164,3,0,0,0,IT,low
9659,56950,5,139,3,0,0,0,IT,low
9660,56951,4,179,3,0,0,0,RandD,medium
9661,56978,6,244,3,1,0,0,support,low
9662,56983,3,235,2,0,0,0,technical,medium
9663,57000,6,196,4,0,0,0,technical,low
9664,33340,3,200,3,0,0,0,support,low
9665,57005,4,150,2,0,0,0,hr,medium
9666,33739,6,251,4,0,0,0,sales,low
9667,57021,5,242,3,0,0,0,product_mng,medium
9668,34107,3,164,3,0,0,0,technical,medium
9669,57023,2,261,2,0,0,0,IT,low
9670,57037,2,149,2,0,0,0,RandD,low
9671,57040,2,156,3,0,1,0,sales,low
9672,57042,3,217,4,0,0,0,RandD,medium
9673,57047,2,178,3,0,1,0,product_mng,low
9674,34824,2,159,3,0,1,0,technical,low
9675,57060,4,198,4,0,0,0,hr,medium
9676,57064,5,147,2,0,0,0,support,low
9677,57067,4,167,3,0,0,0,sales,low
9678,57072,3,201,3,0,0,0,technical,medium
9679,57074,2,144,3,0,1,0,sales,low
9680,36372,5,212,2,0,0,0,sales,medium
9681,57085,3,196,2,0,0,0,support,medium
9682,57087,5,262,2,0,0,0,technical,low
9683,57088,5,203,5,0,0,0,sales,low
9684,37236,3,183,3,0,0,0,accounting,low
9685,57093,4,146,3,0,0,0,RandD,low
9686,57126,5,169,7,0,0,0,sales,medium
9687,38127,4,276,3,1,0,0,management,medium
9688,57130,3,257,5,1,1,0,RandD,medium
9689,57136,7,270,4,0,1,0,sales,low
9690,84656,2,161,3,0,0,0,management,medium
9691,57146,4,136,6,0,0,0,sales,low
9692,57149,2,154,3,0,1,0,sales,low
9693,57152,4,240,2,0,0,0,marketing,medium
9694,57159,4,196,3,0,0,0,sales,low
9695,57164,5,263,2,0,0,0,management,high
9696,57190,2,139,3,0,1,0,sales,medium
9697,57195,4,208,4,0,0,0,sales,medium
9698,57197,6,285,5,0,0,0,technical,medium
9699,38265,3,267,3,0,0,0,sales,low
9700,57207,4,172,2,0,0,0,IT,low
9701,39130,4,207,2,0,0,0,technical,medium
9702,57212,5,184,2,0,0,0,sales,high
9703,57219,5,182,4,1,0,0,technical,medium
9704,57232,3,212,3,0,0,0,hr,medium
9705,57236,5,232,3,0,0,0,accounting,medium
9706,57239,5,184,5,0,0,0,technical,low
9707,57260,4,210,3,0,0,0,support,medium
9708,57282,2,135,3,0,1,0,support,low
9709,39762,4,207,3,0,0,0,support,medium
9710,57301,3,154,3,0,0,0,sales,medium
9711,57305,4,201,3,0,0,0,sales,medium
9712,57311,2,153,3,0,1,0,sales,low
9713,57325,5,223,3,1,0,0,management,low
9714,57326,2,151,3,0,1,0,technical,low
9715,57328,3,150,2,0,0,0,technical,low
9716,57329,3,270,6,0,1,0,hr,low
9717,57330,4,258,3,0,0,0,support,medium
9718,57333,7,300,4,0,1,0,RandD,medium
9719,40201,2,189,2,0,0,0,marketing,medium
9720,57345,3,138,10,0,0,0,sales,medium
9721,57348,3,225,3,0,0,0,RandD,medium
9722,57354,3,190,3,0,0,0,sales,low
9723,57355,4,216,3,0,0,0,product_mng,low
9724,57356,2,235,4,0,0,0,hr,medium
9725,42997,5,206,2,0,0,0,support,high
9726,57365,3,234,3,0,1,0,sales,low
9727,57376,3,255,6,0,1,0,technical,low
9728,57377,4,244,3,0,0,1,product_mng,low
9729,43900,4,268,3,0,0,0,hr,low
9730,57392,7,280,4,0,1,0,technical,medium
9731,57403,3,205,3,0,0,1,support,medium
9732,57405,3,244,2,1,0,0,hr,high
9733,57418,2,159,3,0,1,0,product_mng,low
9734,57420,3,207,3,0,0,0,technical,low
9735,57425,6,271,6,0,0,0,technical,medium
9736,57431,4,260,2,0,0,0,accounting,medium
9737,57434,4,254,5,0,1,0,marketing,high
9738,57449,5,207,7,0,0,0,sales,low
9739,57450,3,215,3,0,0,0,product_mng,medium
9740,57455,3,150,2,0,0,0,marketing,medium
9741,57470,3,174,3,0,0,0,sales,medium
9742,57480,2,132,3,0,1,0,support,medium
9743,43991,2,171,2,0,0,0,IT,low
9744,44106,6,158,4,0,0,0,technical,low
9745,57490,4,247,3,0,0,0,sales,low
9746,57498,4,226,5,0,1,0,technical,medium
9747,57499,6,221,5,0,0,0,technical,medium
9748,57512,4,200,2,0,0,0,technical,medium
9749,57517,4,224,4,1,0,0,product_mng,high
9750,44547,4,239,3,0,0,0,sales,medium
9751,44793,2,144,3,0,1,0,sales,low
9752,57527,3,210,3,0,0,0,sales,low
9753,57529,7,310,4,0,1,0,product_mng,low
9754,57541,4,260,3,0,0,0,sales,low
9755,57542,4,240,3,0,0,1,sales,medium
9756,57546,2,213,2,0,0,0,technical,medium
9757,57552,4,160,2,0,0,0,sales,low
9758,57563,5,247,5,0,1,0,technical,low
9759,57565,5,182,3,1,0,0,technical,medium
9760,57568,3,274,4,1,0,0,technical,low
9761,57578,4,237,2,0,0,0,sales,medium
9762,57580,2,140,3,0,1,0,accounting,low
9763,57586,5,149,4,1,0,0,sales,low
9764,57607,5,235,3,0,0,0,technical,medium
9765,57610,3,137,7,0,0,0,IT,low
9766,57613,4,139,2,0,0,0,IT,high
9767,57616,2,143,3,0,1,0,technical,low
9768,57621,2,147,3,0,1,0,hr,low
9769,57629,6,286,5,0,1,0,hr,low
9770,57643,2,240,2,0,0,0,product_mng,medium
9771,57648,4,181,2,0,0,0,support,medium
9772,57652,7,259,4,0,1,0,sales,medium
9773,57655,4,212,4,0,0,0,product_mng,low
9774,57659,5,163,6,0,0,0,sales,low
9775,57660,4,177,5,0,0,0,management,low
9776,57669,6,222,4,0,0,0,support,low
9777,57681,4,181,3,0,0,0,support,low
9778,57684,4,211,4,0,1,0,technical,low
9779,57690,4,266,7,0,0,0,sales,medium
9780,57704,5,206,3,1,0,0,management,high
9781,57727,5,250,2,0,1,0,support,medium
9782,57729,2,245,3,1,1,0,hr,medium
9783,45434,5,245,5,0,1,0,product_mng,medium
9784,46813,3,197,3,0,0,0,RandD,medium
9785,47438,3,139,2,0,0,0,support,medium
9786,57745,6,305,4,0,1,0,sales,low
9787,48131,3,132,2,0,0,0,technical,low
9788,57748,6,185,10,0,0,0,technical,low
9789,57752,4,228,3,0,0,0,marketing,low
9790,57753,5,260,3,1,0,0,support,low
9791,57757,5,253,5,0,1,0,sales,low
9792,57758,4,173,6,0,0,0,hr,low
9793,57767,3,165,2,1,0,0,accounting,medium
9794,57773,4,139,3,0,0,0,management,medium
9795,57775,2,169,3,0,1,0,sales,low
9796,57789,3,185,4,0,0,0,RandD,low
9797,57793,6,234,2,0,0,0,technical,low
9798,57806,2,138,3,0,1,0,IT,low
9799,57809,4,257,6,1,0,0,sales,low
9800,57828,5,144,2,0,0,0,technical,low
9801,57836,3,238,2,1,0,0,support,medium
9802,57844,3,303,4,1,1,0,accounting,low
9803,57846,6,167,6,1,0,0,sales,low
9804,57852,5,238,6,0,1,0,support,medium
9805,57867,4,219,5,0,1,0,accounting,low
9806,57868,7,271,4,0,1,0,technical,medium
9807,57889,3,153,8,0,0,0,support,low
9808,57895,5,259,6,0,1,0,product_mng,low
9809,48596,4,155,2,0,0,0,sales,low
9810,57909,5,226,5,0,1,0,product_mng,low
9811,57916,5,243,3,1,1,0,sales,low
9812,57917,3,132,2,1,0,0,technical,low
9813,57926,3,202,2,0,0,0,sales,medium
9814,57930,5,197,3,0,0,0,support,medium
9815,57934,5,194,5,0,0,0,sales,low
9816,57943,5,167,2,0,0,0,marketing,low
9817,57954,2,151,3,0,1,0,accounting,medium
9818,57966,4,165,2,0,0,0,sales,low
9819,57969,6,306,5,0,1,0,hr,medium
9820,57974,3,276,2,0,0,0,IT,low
9821,57975,3,243,2,0,0,0,support,medium
9822,57985,5,140,2,0,0,0,sales,medium
9823,57989,4,144,5,0,1,0,product_mng,medium
9824,57990,3,250,5,1,0,0,marketing,medium
9825,57991,3,192,4,1,0,0,RandD,medium
9826,57992,4,243,2,1,0,0,technical,low
9827,49052,5,267,3,0,0,0,sales,low
9828,87822,5,244,3,0,0,0,support,medium
9829,50217,5,230,5,0,1,0,technical,medium
9830,58019,4,178,3,0,1,0,sales,low
9831,58028,4,261,3,0,0,0,sales,low
9832,58030,5,268,3,0,0,0,IT,medium
9833,58039,4,229,5,0,1,0,IT,low
9834,58040,4,273,3,0,0,0,support,low
9835,58047,4,258,3,0,0,0,support,low
9836,51765,4,237,2,1,0,0,sales,medium
9837,58063,4,274,3,1,0,0,support,medium
9838,58069,5,247,3,1,0,0,support,medium
9839,58071,4,210,6,0,0,0,marketing,high
9840,58074,5,256,4,0,0,0,marketing,medium
9841,58076,3,175,3,0,0,0,sales,medium
9842,58078,4,163,2,1,0,0,IT,low
9843,52623,5,149,4,0,0,0,RandD,low
9844,58082,4,171,2,0,0,0,sales,medium
9845,58085,4,269,3,0,0,0,technical,medium
9846,58092,5,242,2,0,0,0,technical,medium
9847,58094,3,143,3,1,0,1,management,low
9848,54753,5,234,3,0,0,0,marketing,medium
9849,58097,4,262,5,0,1,0,technical,low
9850,54968,2,143,3,0,1,0,technical,medium
9851,58105,2,124,3,0,1,0,product_mng,medium
9852,58112,6,260,4,0,1,0,product_mng,medium
9853,58116,6,217,4,1,0,0,technical,low
9854,55799,3,160,2,0,0,0,product_mng,low
9855,58128,2,135,3,0,1,0,product_mng,low
9856,58135,3,137,2,0,0,0,product_mng,low
9857,58136,4,149,2,0,0,0,support,medium
9858,58137,3,166,4,1,0,0,sales,medium
9859,58140,5,164,2,0,0,0,technical,low
9860,56087,3,211,8,0,0,0,accounting,low
9861,58170,4,242,4,0,0,0,IT,high
9862,58181,6,138,6,1,0,0,RandD,low
9863,58183,5,221,5,0,1,0,accounting,high
9864,58192,2,151,3,0,1,0,hr,low
9865,58194,5,141,3,1,0,0,IT,medium
9866,56693,2,150,3,0,1,0,sales,low
9867,58196,4,207,3,0,0,0,IT,medium
9868,58199,3,251,3,0,0,0,sales,medium
9869,58202,2,198,2,0,0,0,support,medium
9870,58206,5,160,4,0,0,0,sales,high
9871,58211,4,146,10,0,0,0,management,high
9872,56773,4,261,6,0,1,0,accounting,medium
9873,58219,4,186,5,1,0,0,support,medium
9874,58225,3,205,4,0,0,0,IT,high
9875,58235,4,277,2,0,0,0,sales,medium
9876,58241,4,208,4,0,0,0,sales,low
9877,58243,5,242,5,1,1,0,sales,low
9878,57206,2,152,3,0,0,0,technical,low
9879,58251,3,273,5,0,1,0,sales,low
9880,58252,5,226,3,0,0,0,support,medium
9881,58259,4,201,2,0,0,0,accounting,medium
9882,58263,5,238,3,0,0,0,technical,medium
9883,58267,4,161,2,0,0,0,sales,medium
9884,58282,2,145,3,0,1,0,sales,medium
9885,58062,4,238,2,0,0,0,RandD,medium
9886,58297,5,243,3,0,0,0,product_mng,low
9887,58302,5,256,3,0,0,0,marketing,low
9888,58315,2,145,3,0,1,0,sales,medium
9889,58320,3,143,4,0,1,0,RandD,low
9890,58322,3,107,4,0,0,0,support,medium
9891,58376,4,144,3,0,0,0,sales,medium
9892,58336,3,211,3,0,0,0,technical,low
9893,58337,2,176,2,0,0,0,hr,low
9894,58350,4,259,2,1,0,0,hr,medium
9895,58352,4,159,3,0,0,0,sales,low
9896,58353,2,154,3,0,1,0,accounting,low
9897,58362,7,308,4,0,1,0,support,low
9898,58364,2,126,3,1,0,0,sales,low
9899,58370,3,160,3,0,0,0,support,low
9900,58373,2,147,3,0,1,0,sales,medium
9901,58630,4,145,3,0,0,0,management,low
9902,58379,4,165,3,1,0,0,hr,medium
9903,58385,4,240,3,0,0,0,support,low
9904,60064,4,138,3,0,0,0,technical,low
9905,58393,5,297,3,0,0,0,sales,medium
9906,58399,5,135,3,0,0,0,technical,low
9907,58400,2,183,2,0,0,0,RandD,low
9908,58406,6,273,4,0,1,0,product_mng,medium
9909,58412,5,299,4,0,0,0,hr,low
9910,58418,6,195,5,0,0,0,RandD,high
9911,58421,5,174,3,1,0,0,sales,medium
9912,58430,5,258,5,0,1,0,technical,low
9913,58435,6,139,2,0,0,0,management,high
9914,58438,3,228,2,0,0,0,technical,high
9915,58450,4,242,2,0,0,0,technical,medium
9916,58456,4,236,3,0,0,0,support,medium
9917,60400,2,248,3,1,1,0,support,low
9918,58477,2,201,3,0,0,0,sales,low
9919,58478,6,255,5,0,1,0,accounting,medium
9920,58501,6,230,3,0,0,0,accounting,medium
9921,58502,6,246,4,0,1,0,support,low
9922,58503,2,127,3,0,1,0,technical,low
9923,58510,4,179,10,0,0,0,management,high
9924,58513,3,271,4,0,0,0,support,medium
9925,58517,3,211,3,0,0,0,accounting,medium
9926,58522,4,283,3,0,0,0,sales,low
9927,58527,4,180,3,0,0,0,sales,low
9928,58532,4,228,10,1,0,0,marketing,low
9929,58542,5,220,4,0,0,0,RandD,high
9930,58543,5,178,2,0,0,0,technical,low
9931,58547,4,153,3,0,0,0,RandD,medium
9932,58555,3,276,4,1,1,0,sales,low
9933,58556,3,253,7,1,0,0,sales,medium
9934,58557,5,168,3,0,0,0,support,medium
9935,58563,3,255,3,1,0,0,technical,low
9936,58567,2,133,3,0,1,0,sales,low
9937,58570,4,156,2,0,0,0,technical,low
9938,58573,5,257,6,0,1,0,support,medium
9939,58576,3,147,3,0,0,0,sales,high
9940,58581,5,137,4,0,0,0,sales,medium
9941,58584,3,224,2,0,0,0,sales,low
9942,58586,2,188,5,0,0,0,sales,low
9943,61305,3,250,3,0,0,0,sales,medium
9944,58589,6,221,5,0,1,0,support,medium
9945,58592,4,234,6,0,1,0,RandD,low
9946,58593,5,251,3,0,0,1,support,medium
9947,58597,3,273,3,0,0,0,sales,medium
9948,58598,5,230,5,0,1,0,RandD,low
9949,58599,4,249,2,0,0,0,technical,medium
9950,58600,5,215,3,1,0,0,sales,medium
9951,58602,3,273,3,1,0,0,sales,medium
9952,58612,5,183,6,0,0,0,sales,low
9953,58619,4,210,4,0,0,0,sales,low
9954,58624,3,144,3,0,0,0,technical,low
9955,61605,4,210,2,0,0,0,hr,medium
9956,63452,4,273,5,0,1,0,sales,medium
9957,66540,4,188,10,0,0,0,sales,medium
9958,58656,3,135,10,0,0,0,sales,medium
9959,66605,3,188,8,0,0,1,management,high
9960,58665,4,178,3,0,0,0,IT,medium
9961,58671,5,231,3,0,0,0,support,medium
9962,58674,2,205,8,0,0,0,sales,low
9963,58675,5,154,5,1,0,0,accounting,low
9964,58680,6,264,4,0,1,0,support,medium
9965,58686,5,205,5,1,0,0,support,medium
9966,58688,6,300,4,0,1,0,RandD,low
9967,58689,3,271,2,0,0,0,hr,medium
9968,58699,3,183,2,0,0,0,technical,medium
9969,67426,4,147,3,0,0,0,technical,low
9970,67808,4,226,4,0,0,0,marketing,low
9971,58709,4,179,3,0,0,0,technical,low
9972,58710,3,148,4,0,0,0,support,medium
9973,58721,4,217,5,1,0,0,product_mng,low
9974,58723,7,297,4,0,1,0,accounting,low
9975,68454,3,234,3,0,0,0,sales,medium
9976,58741,2,181,2,0,0,0,marketing,medium
9977,68935,4,151,4,0,0,0,IT,low
9978,58751,4,259,3,0,0,0,sales,medium
9979,58761,4,246,2,1,0,0,sales,low
9980,58763,4,260,5,0,1,0,product_mng,medium
9981,58770,2,224,2,0,0,0,sales,medium
9982,58780,3,237,4,0,0,0,technical,medium
9983,69458,4,145,2,1,0,0,RandD,low
9984,58814,5,219,5,0,1,0,support,low
9985,58821,3,164,2,0,0,0,accounting,low
9986,58828,4,199,4,0,0,0,IT,medium
9987,58832,2,130,3,0,1,0,support,medium
9988,69806,5,245,2,0,0,0,sales,medium
9989,70947,4,245,4,0,0,0,sales,low
9990,58851,3,156,3,1,0,0,RandD,medium
9991,58856,4,190,3,0,0,0,sales,low
9992,58863,3,252,3,0,0,0,technical,low
9993,58864,4,241,5,0,1,0,sales,low
9994,58869,4,271,4,0,0,0,support,medium
9995,58870,2,146,3,0,1,0,technical,low
9996,58880,5,233,3,0,0,0,marketing,low
9997,58881,3,267,3,0,0,0,sales,low
9998,58884,3,183,3,0,0,0,product_mng,low
9999,58885,3,242,5,1,0,0,management,high
10000,58888,3,254,8,0,0,0,IT,high
10001,58892,3,276,5,0,0,0,hr,low
10002,72499,3,170,6,0,0,0,technical,medium
10003,72716,3,185,2,0,0,0,hr,low
10004,73194,2,134,3,0,1,0,support,low
10005,58911,4,156,2,1,0,0,sales,medium
10006,58912,5,119,3,0,0,0,sales,medium
10007,58915,4,216,3,0,0,0,marketing,medium
10008,58922,4,176,3,0,0,0,product_mng,medium
10009,58931,6,268,4,0,1,0,accounting,medium
10010,58935,4,166,3,0,0,0,support,low
10011,58936,3,263,3,0,0,0,product_mng,high
10012,58942,3,185,3,1,0,0,sales,high
10013,58943,3,207,4,0,0,0,product_mng,low
10014,58944,4,188,2,0,0,0,sales,low
10015,74030,7,267,4,0,1,0,RandD,medium
10016,75271,2,142,3,0,1,0,technical,medium
10017,58956,2,146,3,0,1,0,technical,medium
10018,58963,4,253,5,1,1,0,sales,medium
10019,58971,4,167,3,0,0,0,hr,medium
10020,75506,4,171,2,0,0,0,accounting,low
10021,58975,5,143,3,1,0,0,IT,medium
10022,58977,2,141,3,0,1,0,sales,low
10023,76750,7,276,4,0,1,0,management,medium
10024,59009,4,135,4,0,0,0,sales,low
10025,59012,6,292,4,0,1,0,technical,low
10026,59013,4,274,3,0,0,0,sales,medium
10027,59016,4,187,2,0,0,0,management,low
10028,77589,4,138,3,0,0,0,management,medium
10029,59032,3,236,3,0,0,0,sales,medium
10030,59041,6,263,4,1,1,0,support,medium
10031,59042,4,220,5,0,1,0,sales,medium
10032,59047,3,265,7,0,0,0,sales,medium
10033,59050,5,224,2,0,0,0,support,low
10034,59055,6,218,8,0,0,0,management,high
10035,77674,5,269,5,0,1,0,technical,low
10036,79184,4,155,2,0,0,0,hr,medium
10037,59085,7,251,4,0,1,0,IT,low
10038,59095,4,152,2,0,0,0,support,low
10039,79947,3,199,3,0,0,0,sales,medium
10040,59120,3,214,3,0,0,0,IT,medium
10041,59140,4,215,3,0,0,0,marketing,low
10042,59141,7,281,4,0,1,0,technical,medium
10043,59142,3,269,3,0,0,0,product_mng,low
10044,59143,3,249,3,1,0,0,technical,medium
10045,59160,2,274,6,0,0,0,sales,low
10046,59169,5,175,2,0,0,0,sales,low
10047,59171,3,180,5,0,0,0,accounting,low
10048,59172,6,217,6,0,0,0,accounting,low
10049,80433,3,213,3,0,0,0,marketing,high
10050,59179,4,162,4,1,0,0,technical,low
10051,59188,6,184,2,0,0,0,management,high
10052,59189,3,218,2,0,0,0,sales,low
10053,59190,3,181,2,0,0,0,technical,low
10054,59191,4,210,3,0,0,0,sales,medium
10055,59199,4,192,3,0,1,0,sales,medium
10056,80515,2,136,3,0,1,0,accounting,medium
10057,59205,2,194,4,0,0,0,technical,high
10058,59207,5,155,3,0,0,0,technical,medium
10059,82732,4,166,2,0,0,0,support,medium
10060,59237,3,166,2,1,0,0,accounting,low
10061,59239,3,220,3,0,0,0,RandD,medium
10062,59241,4,132,3,0,0,0,marketing,low
10063,59255,6,278,5,0,1,0,management,medium
10064,59263,4,137,6,1,0,0,support,low
10065,59285,4,232,3,0,0,0,hr,low
10066,59286,2,127,3,0,1,0,RandD,low
10067,59289,2,149,3,0,1,0,support,low
10068,59307,3,142,2,0,0,0,technical,medium
10069,59312,4,130,10,1,0,0,support,low
10070,59316,3,170,3,0,0,0,technical,low
10071,82869,2,151,3,0,1,0,IT,low
10072,59334,4,260,10,0,0,0,support,medium
10073,59339,4,173,3,0,0,0,management,low
10074,59348,2,143,3,0,1,0,sales,low
10075,59359,2,140,3,0,1,0,technical,medium
10076,59362,7,267,4,0,1,0,hr,medium
10077,59364,2,258,3,0,0,0,IT,medium
10078,59366,5,291,4,0,1,0,sales,high
10079,82892,5,264,4,0,0,0,hr,medium
10080,59376,5,200,4,0,0,0,product_mng,low
10081,59377,6,203,4,0,0,0,hr,medium
10082,59380,6,268,5,0,0,0,sales,medium
10083,59382,3,105,3,0,0,0,sales,medium
10084,59386,5,242,6,0,1,0,technical,medium
10085,59393,4,184,3,0,0,0,technical,medium
10086,59404,2,127,3,0,1,0,technical,medium
10087,59406,4,273,8,0,0,0,hr,medium
10088,82913,5,241,2,0,0,0,technical,low
10089,59427,4,245,3,0,0,0,support,medium
10090,59448,2,153,3,1,1,0,accounting,medium
10091,59449,5,251,6,0,0,0,technical,medium
10092,59452,2,155,3,0,1,0,support,low
10093,59459,6,270,8,1,0,0,support,low
10094,59468,3,185,2,0,0,0,IT,low
10095,59469,2,156,3,0,1,0,hr,medium
10096,59474,4,141,4,0,0,0,sales,low
10097,59475,3,245,6,0,1,0,support,low
10098,59476,4,249,3,0,0,0,hr,medium
10099,59480,4,153,2,0,0,0,hr,low
10100,82943,3,214,2,0,0,0,technical,medium
10101,59488,5,190,4,1,0,0,RandD,medium
10102,59490,6,135,3,0,0,0,sales,high
10103,59493,2,205,3,0,0,0,support,high
10104,59496,3,187,2,0,0,0,sales,low
10105,59499,3,187,2,0,0,0,management,high
10106,59500,7,276,4,0,1,0,sales,low
10107,59502,5,223,4,0,0,0,hr,low
10108,59505,2,250,2,0,0,0,hr,medium
10109,59506,5,242,6,1,1,0,support,low
10110,59512,6,250,2,0,0,0,sales,low
10111,59519,4,144,4,0,0,0,marketing,high
10112,83622,6,213,4,0,0,0,sales,low
10113,59528,5,184,3,1,0,0,sales,low
10114,59529,3,132,6,0,0,0,support,medium
10115,59530,4,144,3,0,0,0,sales,high
10116,59534,3,254,2,0,0,0,IT,medium
10117,59536,3,147,4,0,0,0,sales,high
10118,59537,6,243,4,0,1,0,IT,low
10119,59548,3,144,3,0,1,0,sales,low
10120,59552,5,272,5,0,1,0,accounting,low
